video_id,video_title,video_date,video_url,youtube_link,timecode,address,geocoded_address,event_type,description,lat,lon
IuwGkYtpu3A,Дорожный патруль (06.02.2007),06.02.2007,https://www.youtube.com/watch?v=IuwGkYtpu3A,https://www.youtube.com/watch?v=IuwGkYtpu3A&t=392s,00:06:32,"северодвинской, Moskva","Парк на Северодвинской, район Северное Медведково, Москва, Центральный федеральный округ, Россия",ДТП,на северодвинской улице произошло дорожно-транспортное происшествие пострадавших нет автомобиль Mitsubishi врезался в ЗИЛ иномарка двигалась по внутренней дороге,55.8905693,37.6831543
IuwGkYtpu3A,Дорожный патруль (06.02.2007),06.02.2007,https://www.youtube.com/watch?v=IuwGkYtpu3A,https://www.youtube.com/watch?v=IuwGkYtpu3A&t=403s,00:06:43,"пересечении северодвинской, Moskva",,ДТП,мимо дома номер 11 на пересечении северодвинской улицы водитель не снижает скорости повернул налево во время маневра автомобиль занесло Он выехал на встречную полосу и врезался в З,,
IuwGkYtpu3A,Дорожный патруль (06.02.2007),06.02.2007,https://www.youtube.com/watch?v=IuwGkYtpu3A,https://www.youtube.com/watch?v=IuwGkYtpu3A&t=475s,00:07:55,"Профсоюзной, Moskva","ВТБ, 102А, Профсоюзная улица, район Коньково, Москва, Центральный федеральный округ, 117485, Россия",другое,сотрудники МВД юго-западного округа с поличным задержали 21-летнего Павла Калинина у дома номер 19 на Профсоюзной улице молодой человек пытался продать 9 граммов гашиша и 5 Г Экста,55.6440677,37.5267454
IuwGkYtpu3A,Дорожный патруль (06.02.2007),06.02.2007,https://www.youtube.com/watch?v=IuwGkYtpu3A,https://www.youtube.com/watch?v=IuwGkYtpu3A&t=550s,00:09:10,"большому матросскому переулку, Moskva",,ДТП,по большому матросскому переулку в сторону русаковской набережной у дома номер один водитель не справился с управлением на скользкой дороге автомобиль развернула Он выехал на газон,,
IuwGkYtpu3A,Дорожный патруль (06.02.2007),06.02.2007,https://www.youtube.com/watch?v=IuwGkYtpu3A,https://www.youtube.com/watch?v=IuwGkYtpu3A&t=607s,00:10:07,"каланчевской, Moskva",,ДТП,ишь двигался по каланчевской улице в сторону большой переяславской улицы в районе дома номер два он сбил женщину которая выбежала на дорогу справа наезд,,
bK39959KHqg,Дорожный патруль (07.02.2007),07.02.2007,https://www.youtube.com/watch?v=bK39959KHqg,https://www.youtube.com/watch?v=bK39959KHqg&t=33s,00:00:33,"мичуринскому проспекту, Moskva",,ДТП,столкнулись автомобили Skoda и Daewoo автомобиль Skoda двигался по мичуринскому проспекту в сторону улицы Косыгина недалеко от дома номер 12 на перекрестке он врезался в делу котор,,
bK39959KHqg,Дорожный патруль (07.02.2007),07.02.2007,https://www.youtube.com/watch?v=bK39959KHqg,https://www.youtube.com/watch?v=bK39959KHqg&t=116s,00:01:56,"внешней стороне Третьего транспортного кольца, Moskva",,другое,двигалась по внешней стороне Третьего транспортного кольца в сторону Нижегородской улицы на развязке с волгоградским проспектом водитель собирался продолжить движение прямо но не р,,
bK39959KHqg,Дорожный патруль (07.02.2007),07.02.2007,https://www.youtube.com/watch?v=bK39959KHqg,https://www.youtube.com/watch?v=bK39959KHqg&t=160s,00:02:40,"волгоградскому проспекту, Moskva",,другое,два автомобиля Жигули ваз-2107 двигался по волгоградскому проспекту в сторону люблинской улицы недалеко от дома номер 42 автомобили занесло вправо Он выехал в соседний ряд,,
bK39959KHqg,Дорожный патруль (07.02.2007),07.02.2007,https://www.youtube.com/watch?v=bK39959KHqg,https://www.youtube.com/watch?v=bK39959KHqg&t=255s,00:04:15,"Большой Черемушкинской, Moskva",,пожар,в доме номер 20 на Большой Черемушкинской улице загорелась квартира на последнем пятом этаже дым заметили соседи соседи разбудили,,
bK39959KHqg,Дорожный патруль (07.02.2007),07.02.2007,https://www.youtube.com/watch?v=bK39959KHqg,https://www.youtube.com/watch?v=bK39959KHqg&t=575s,00:09:35,"улице Генерала Дорохова, Moskva",,ДТП,столкнулись автомобили Saab и Mercedes Saab двигался по улице Генерала Дорохова в сторону Рябиновой улицы напротив дома номер 14 автомобиль выехал на встречную,,
bK39959KHqg,Дорожный патруль (07.02.2007),07.02.2007,https://www.youtube.com/watch?v=bK39959KHqg,https://www.youtube.com/watch?v=bK39959KHqg&t=613s,00:10:13,"митинской, Moskva","Сауна на Митинской, Митинская улица, район Митино, Москва, Центральный федеральный округ, 125368, Россия",ДТП,улица произошло дорожно-транспортное происшествие пострадали три человека автомобиль Nissan врезался в Тойоту Nissan двигался по митинской улице в,55.8523849,37.3549626
bK39959KHqg,Дорожный патруль (07.02.2007),07.02.2007,https://www.youtube.com/watch?v=bK39959KHqg,https://www.youtube.com/watch?v=bK39959KHqg&t=623s,00:10:23,"пересечении с, Moskva","Развязка на пересечении Северо-Восточной хорды с Открытым шоссе, район Метрогородок, Москва, Центральный федеральный округ, Россия",ДТП,сторону Московской кольцевой автодороги на пересечении с улицы Барышиха он врезался в автомобиль Toyota который двигался во встречном направлении и на перекрестке поворачивал налев,55.8175616,37.7425639
bK39959KHqg,Дорожный патруль (07.02.2007),07.02.2007,https://www.youtube.com/watch?v=bK39959KHqg,https://www.youtube.com/watch?v=bK39959KHqg&t=699s,00:11:39,"Коломенской, Moskva","Гастроном на Коломенской, Высокая улица, район Нагатино-Садовники, Москва, Центральный федеральный округ, 115533, Россия",пожар,в доме номер один на Коломенской улице загорелась двухкомнатная квартира расположенная на 15 этаже к приезду пожарных на балконе находились несколько человек,55.6807299,37.6629967
22V9jwlg8D4,Дорожный патруль (08.02.2007),08.02.2007,https://www.youtube.com/watch?v=22V9jwlg8D4,https://www.youtube.com/watch?v=22V9jwlg8D4&t=2s,00:00:02,"ореховый бульвар, дом 37, Москва","Школа №945, 37 к4, Ореховый бульвар, район Зябликово, Москва, Центральный федеральный округ, 115583, Россия",ДТП,Столкнулись ваз-2104 и Honda.,55.6153306,37.7367121
22V9jwlg8D4,Дорожный патруль (08.02.2007),08.02.2007,https://www.youtube.com/watch?v=22V9jwlg8D4,https://www.youtube.com/watch?v=22V9jwlg8D4&t=48s,00:00:48,"Большая Никитская улица, пересечение с тверским бульваром, Москва","Большая Никитская улица, 47, Пресненский район, Москва, Центральный федеральный округ, 123056, Россия",ДТП,Волга врезалась в Honda.,55.7587207,37.5856145
22V9jwlg8D4,Дорожный патруль (08.02.2007),08.02.2007,https://www.youtube.com/watch?v=22V9jwlg8D4,https://www.youtube.com/watch?v=22V9jwlg8D4&t=101s,00:01:41,"крылатская улица, дом 19, Москва","2 с19, Крылатская улица, район Крылатское, Москва, Центральный федеральный округ, 121552, Россия",ДТП,Toyota Vitz столкнулась с Ford Focus.,55.7533385,37.441594
22V9jwlg8D4,Дорожный патруль (08.02.2007),08.02.2007,https://www.youtube.com/watch?v=22V9jwlg8D4,https://www.youtube.com/watch?v=22V9jwlg8D4&t=200s,00:03:20,"первый нагатинский проезд, Москва",,пожар,Пожар в цехе деревообрабатывающего предприятия на третьем этаже.,,
22V9jwlg8D4,Дорожный патруль (08.02.2007),08.02.2007,https://www.youtube.com/watch?v=22V9jwlg8D4,https://www.youtube.com/watch?v=22V9jwlg8D4&t=269s,00:04:29,"улица Жебрунова, Москва","улица Жебрунова, район Сокольники, Москва, Центральный федеральный округ, 107014, Россия",ДТП,Audi врезалась в дерево.,55.785497,37.6775763
22V9jwlg8D4,Дорожный патруль (08.02.2007),08.02.2007,https://www.youtube.com/watch?v=22V9jwlg8D4,https://www.youtube.com/watch?v=22V9jwlg8D4&t=311s,00:05:11,"икшинская улица, дом 4, Москва","4, Икшинская улица, 18-й микрорайон Дегунина, Дмитровский, Дмитровский район, Москва, Центральный федеральный округ, 127411, Россия",ДТП,Столкновение ваз-2104 и ваз-2109.,55.8861398,37.540711
22V9jwlg8D4,Дорожный патруль (08.02.2007),08.02.2007,https://www.youtube.com/watch?v=22V9jwlg8D4,https://www.youtube.com/watch?v=22V9jwlg8D4&t=428s,00:07:08,"Молодогвардейская улица, дом 41, Москва","41, Молодогвардейская улица, район Кунцево, Москва, Центральный федеральный округ, 127562, Россия",ДТП,Kia Rio врезалась в микроавтобус Kia.,55.7335295,37.4127376
22V9jwlg8D4,Дорожный патруль (08.02.2007),08.02.2007,https://www.youtube.com/watch?v=22V9jwlg8D4,https://www.youtube.com/watch?v=22V9jwlg8D4&t=506s,00:08:26,"улица Бажова, дом 9, Москва","9, улица Бажова, район Ростокино, Москва, Центральный федеральный округ, 129128, Россия",ДТП,Toyota врезалась в припаркованный тягач MAN.,55.8350958,37.6616467
22V9jwlg8D4,Дорожный патруль (08.02.2007),08.02.2007,https://www.youtube.com/watch?v=22V9jwlg8D4,https://www.youtube.com/watch?v=22V9jwlg8D4&t=573s,00:09:33,"большой купавенский проезд, пересечение с шоссе Энтузиастов, Москва","Большой Купавенский проезд, Южное Измайлово, район Ивановское, Москва, Центральный федеральный округ, 105568, Россия",ДТП,Фура столкнулась с ваз-2107.,55.7769075,37.8193852
22V9jwlg8D4,Дорожный патруль (08.02.2007),08.02.2007,https://www.youtube.com/watch?v=22V9jwlg8D4,https://www.youtube.com/watch?v=22V9jwlg8D4&t=634s,00:10:34,"денежный переулок, дом 8, Москва","Денежный переулок, 35, район Хамовники, Москва, Центральный федеральный округ, 119002, Россия",криминал,Убийство уроженца Абхазии.,55.7447814,37.5869472
22V9jwlg8D4,Дорожный патруль (08.02.2007),08.02.2007,https://www.youtube.com/watch?v=22V9jwlg8D4,https://www.youtube.com/watch?v=22V9jwlg8D4&t=686s,00:11:26,"Садовая-Черногрязская улица, дом 3, Москва","Садовая-Черногрязская улица, Бауманка, Басманный район, Москва, Центральный федеральный округ, 107078, Россия",пожар,Пожар на чердаке жилого дома.,55.7685989,37.649958
efaIzUgsLJE,Дорожный патруль (09.02.2007),09.02.2007,https://www.youtube.com/watch?v=efaIzUgsLJE,https://www.youtube.com/watch?v=efaIzUgsLJE&t=5s,00:00:05,"улица Академика Скрябина, пересечение с первой новокузьминской улицей, Москва","улица Академика Скрябина, район Выхино-Жулебино, Москва, Центральный федеральный округ, 109439, Россия",ДТП,Столкновение ваз-21099 и ваз-2106.,55.698486,37.791849
efaIzUgsLJE,Дорожный патруль (09.02.2007),09.02.2007,https://www.youtube.com/watch?v=efaIzUgsLJE,https://www.youtube.com/watch?v=efaIzUgsLJE&t=65s,00:01:05,"енисейская улица, пересечение с новым беринговым проездом, Москва","Енисейская улица, Бабушкинский район, Москва, Центральный федеральный округ, 129327, Россия",ДТП,"Столкновение ваз-2107, Ford и BMW.",55.8540288,37.66615
efaIzUgsLJE,Дорожный патруль (09.02.2007),09.02.2007,https://www.youtube.com/watch?v=efaIzUgsLJE,https://www.youtube.com/watch?v=efaIzUgsLJE&t=259s,00:04:19,"новое сходненское шоссе, дом 77, Москва",,ДТП,Ваз-2114 врезалась в Газель.,,
efaIzUgsLJE,Дорожный патруль (09.02.2007),09.02.2007,https://www.youtube.com/watch?v=efaIzUgsLJE,https://www.youtube.com/watch?v=efaIzUgsLJE&t=317s,00:05:17,"волоколамское шоссе, дом 10, Москва","Волоколамское шоссе (дублёр), район Покровское-Стрешнево, Москва, Центральный федеральный округ, 125367, Россия",ДТП,Четырёхавтомобильное столкновение.,55.8184479,37.4566002
efaIzUgsLJE,Дорожный патруль (09.02.2007),09.02.2007,https://www.youtube.com/watch?v=efaIzUgsLJE,https://www.youtube.com/watch?v=efaIzUgsLJE&t=390s,00:06:30,"проспект Вернадского, Москва","Проспект Вернадского, улица Удальцова, район Проспект Вернадского, Москва, Центральный федеральный округ, 119415, Россия",пожар,Пожар в 22-этажном административном здании на пятом этаже.,55.6772263,37.5060642
efaIzUgsLJE,Дорожный патруль (09.02.2007),09.02.2007,https://www.youtube.com/watch?v=efaIzUgsLJE,https://www.youtube.com/watch?v=efaIzUgsLJE&t=471s,00:07:51,"улица Широкая, дом 31, Москва","31, Широкая улица, район Северное Медведково, Москва, Центральный федеральный округ, 127224, Россия",ДТП,Ваз-2108 столкнулась с Audi.,55.8874801,37.6790675
efaIzUgsLJE,Дорожный патруль (09.02.2007),09.02.2007,https://www.youtube.com/watch?v=efaIzUgsLJE,https://www.youtube.com/watch?v=efaIzUgsLJE&t=534s,00:08:54,"улица Сущёвский Вал, дом 23, Москва","улица Сущёвский Вал, район Марьина Роща, Москва, Центральный федеральный округ, 129272, Россия",ДТП,"Столкновение Dodge, Hyundai и ваз-2115.",55.7924604,37.6289632
efaIzUgsLJE,Дорожный патруль (09.02.2007),09.02.2007,https://www.youtube.com/watch?v=efaIzUgsLJE,https://www.youtube.com/watch?v=efaIzUgsLJE&t=594s,00:09:54,"вторая Владимирская улица, дом 45, Москва",,ДТП,Микроавтобус Соболь врезался в стену дома.,,
efaIzUgsLJE,Дорожный патруль (09.02.2007),09.02.2007,https://www.youtube.com/watch?v=efaIzUgsLJE,https://www.youtube.com/watch?v=efaIzUgsLJE&t=680s,00:11:20,"улица Мневники, дом 19, Москва","19, улица Мнёвники, район Хорошёво-Мнёвники, Москва, Центральный федеральный округ, 123308, Россия",пожар,Пожар в металлических постройках и двухэтажном здании.,55.7736657,37.4825945
eQfPBqJDfJo,Дорожный патруль (12.02.2007),12.02.2007,https://www.youtube.com/watch?v=eQfPBqJDfJo,https://www.youtube.com/watch?v=eQfPBqJDfJo&t=27s,00:00:27,"третье транспортное кольцо, русаковская эстакада, Москва","Третье транспортное кольцо, Алексеевский район, Москва, Центральный федеральный округ, 129063, Россия",ДТП,Citroen врезалась в отбойник.,55.7938686,37.6475374
eQfPBqJDfJo,Дорожный патруль (12.02.2007),12.02.2007,https://www.youtube.com/watch?v=eQfPBqJDfJo,https://www.youtube.com/watch?v=eQfPBqJDfJo&t=74s,00:01:14,"остаповский проезд, автостоянка номер 9, Москва","Остаповский проезд, район Печатники, Москва, Центральный федеральный округ, 109316, Россия",пожар,"Пожар в гаражном боксе, огонь распространился на три бокса.",55.7202017,37.7096836
eQfPBqJDfJo,Дорожный патруль (12.02.2007),12.02.2007,https://www.youtube.com/watch?v=eQfPBqJDfJo,https://www.youtube.com/watch?v=eQfPBqJDfJo&t=157s,00:02:37,"улица Сущевский Вал, дом 9, Москва","9 с1, улица Сущёвский Вал, район Марьина Роща, Москва, Центральный федеральный округ, 103555, Россия",ДТП,"Столкновение Audi, Peugeot и ваз-2105.",55.7928441,37.5933602
eQfPBqJDfJo,Дорожный патруль (12.02.2007),12.02.2007,https://www.youtube.com/watch?v=eQfPBqJDfJo,https://www.youtube.com/watch?v=eQfPBqJDfJo&t=304s,00:05:04,"шоссейная улица, дом 42, Москва","42, Шоссейная улица, район Печатники, Москва, Центральный федеральный округ, 109388, Россия",криминал,Убийство 52-летней женщины ножевым ранением.,55.6807366,37.7232959
eQfPBqJDfJo,Дорожный патруль (12.02.2007),12.02.2007,https://www.youtube.com/watch?v=eQfPBqJDfJo,https://www.youtube.com/watch?v=eQfPBqJDfJo&t=345s,00:05:45,"Профсоюзная улица, дом 2, Москва","75 к2, Профсоюзная улица, район Коньково, Москва, Центральный федеральный округ, 117279, Россия",ДТП,BMW совершил наезд на пешехода.,55.6482211,37.5345688
eQfPBqJDfJo,Дорожный патруль (12.02.2007),12.02.2007,https://www.youtube.com/watch?v=eQfPBqJDfJo,https://www.youtube.com/watch?v=eQfPBqJDfJo&t=412s,00:06:52,"староорловская улица, Москва","Староорловская улица, Орлово, район Солнцево, Москва, Центральный федеральный округ, 119297, Россия",пожар,Пожар в одноэтажном частном деревянном доме.,55.6329999,37.3823808
eQfPBqJDfJo,Дорожный патруль (12.02.2007),12.02.2007,https://www.youtube.com/watch?v=eQfPBqJDfJo,https://www.youtube.com/watch?v=eQfPBqJDfJo&t=504s,00:08:24,"минивское шоссе, пересечение с артамоновской улицей, Москва",,ДТП,Honda столкнулась с Honda на перекрёстке.,,
eQfPBqJDfJo,Дорожный патруль (12.02.2007),12.02.2007,https://www.youtube.com/watch?v=eQfPBqJDfJo,https://www.youtube.com/watch?v=eQfPBqJDfJo&t=588s,00:09:48,"проспект Мира, дом 42, Москва","42/1, проспект Мира, Мещанский район, Москва, Центральный федеральный округ, 129110, Россия",ДТП,BMW столкнулась с Renault.,55.7806671,37.6337359
eQfPBqJDfJo,Дорожный патруль (12.02.2007),12.02.2007,https://www.youtube.com/watch?v=eQfPBqJDfJo,https://www.youtube.com/watch?v=eQfPBqJDfJo&t=651s,00:10:51,"изумрудная улица, пересечение с улицей Менжинского, Москва","Изумрудная улица, Лосиноостровский район, Москва, Центральный федеральный округ, 129281, Россия",ДТП,Nissan столкнулась с ваз-21099.,55.8704981,37.6816093
eQfPBqJDfJo,Дорожный патруль (12.02.2007),12.02.2007,https://www.youtube.com/watch?v=eQfPBqJDfJo,https://www.youtube.com/watch?v=eQfPBqJDfJo&t=693s,00:11:33,"площадь Тверская Застава, первая тверская-ямская улица, Москва","площадь Тверская Застава, Тверской район, Москва, Центральный федеральный округ, 125047, Россия",ДТП,Nissan столкнулась с ваз-2112.,55.7757244,37.5828615
qcU6EgV8Fto,Дорожный патруль (13.02.2007),13.02.2007,https://www.youtube.com/watch?v=qcU6EgV8Fto,https://www.youtube.com/watch?v=qcU6EgV8Fto&t=3s,00:00:03,"варшавское шоссе, дом 59, Москва","Москва 115230, 59А с3, Варшавское шоссе, район Нагатино-Садовники, Москва, Центральный федеральный округ, 115230, Россия",ДТП,Ваз-2108 перевернулась при выезде из тоннеля.,55.6750848,37.6272261
qcU6EgV8Fto,Дорожный патруль (13.02.2007),13.02.2007,https://www.youtube.com/watch?v=qcU6EgV8Fto,https://www.youtube.com/watch?v=qcU6EgV8Fto&t=74s,00:01:14,"Ярославское шоссе, дом 1, Москва","Ярославское шоссе, Ярославский район, Москва, Центральный федеральный округ, 129337, Россия",ДТП,Столкновение Волги и Газели.,55.8653274,37.701726
qcU6EgV8Fto,Дорожный патруль (13.02.2007),13.02.2007,https://www.youtube.com/watch?v=qcU6EgV8Fto,https://www.youtube.com/watch?v=qcU6EgV8Fto&t=156s,00:02:36,"Нижняя сыромятническая улица, завод манометр, Москва","Нижняя Сыромятническая улица, Бауманка, Басманный район, Москва, Центральный федеральный округ, 105120, Россия",пожар,Пожар в инструментальном цехе завода.,55.7529674,37.6695991
qcU6EgV8Fto,Дорожный патруль (13.02.2007),13.02.2007,https://www.youtube.com/watch?v=qcU6EgV8Fto,https://www.youtube.com/watch?v=qcU6EgV8Fto&t=245s,00:04:05,"бульвар Яна Райниса, дом 18, Москва","18 k1, бульвар Яна Райниса, Братцево, район Северное Тушино, Москва, Центральный федеральный округ, 125373, Россия",ДТП,Ford врезалась в мачту городского освещения.,55.8501147,37.4174346
qcU6EgV8Fto,Дорожный патруль (13.02.2007),13.02.2007,https://www.youtube.com/watch?v=qcU6EgV8Fto,https://www.youtube.com/watch?v=qcU6EgV8Fto&t=295s,00:04:55,"Ярославское шоссе, дом 13, Москва","Ярославское шоссе, Ярославский район, Москва, Центральный федеральный округ, 129337, Россия",ДТП,Четырёхавтомобильное столкновение с участием Mercedes.,55.8653274,37.701726
qcU6EgV8Fto,Дорожный патруль (13.02.2007),13.02.2007,https://www.youtube.com/watch?v=qcU6EgV8Fto,https://www.youtube.com/watch?v=qcU6EgV8Fto&t=490s,00:08:10,"шоссе Энтузиастов, дом 56, Москва","56 с32, шоссе Энтузиастов, район Перово, Москва, Центральный федеральный округ, 111123, Россия",пожар,Загорелся автомобиль Lexus во время движения.,55.7599153,37.7640503
qcU6EgV8Fto,Дорожный патруль (13.02.2007),13.02.2007,https://www.youtube.com/watch?v=qcU6EgV8Fto,https://www.youtube.com/watch?v=qcU6EgV8Fto&t=558s,00:09:18,"третье транспортное кольцо, съезд на первую рыбинскую улицу, Москва","Третье транспортное кольцо, Алексеевский район, Москва, Центральный федеральный округ, 129063, Россия",ДТП,"Столкновение Niva Chevrolet, Honda и Opel.",55.7938686,37.6475374
qcU6EgV8Fto,Дорожный патруль (13.02.2007),13.02.2007,https://www.youtube.com/watch?v=qcU6EgV8Fto,https://www.youtube.com/watch?v=qcU6EgV8Fto&t=624s,00:10:24,"улица Добролюбова, дом 25, Москва","25, улица Добролюбова, Бутырский район, Москва, Центральный федеральный округ, 127254, Россия",пожар,"Пожар в квартире на втором этаже, один человек погиб.",55.8193854,37.590904
sCqcQ0U7Fes,Дорожный патруль (14.02.2007),14.02.2007,https://www.youtube.com/watch?v=sCqcQ0U7Fes,https://www.youtube.com/watch?v=sCqcQ0U7Fes&t=0s,00:00:00,"Московская кольцевая автодорога, 68 км, Москва",,ДТП,"Столкновение пяти автомобилей, один человек погиб.",,
sCqcQ0U7Fes,Дорожный патруль (14.02.2007),14.02.2007,https://www.youtube.com/watch?v=sCqcQ0U7Fes,https://www.youtube.com/watch?v=sCqcQ0U7Fes&t=99s,00:01:39,"заповедная улица, дом 6, Москва","Заповедная улица, Заповедный уголок, район Южное Медведково, Москва, Центральный федеральный округ, 127642, Россия",пожар,"Пожар в квартире на третьем этаже, один человек погиб.",55.8668408,37.6339697
sCqcQ0U7Fes,Дорожный патруль (14.02.2007),14.02.2007,https://www.youtube.com/watch?v=sCqcQ0U7Fes,https://www.youtube.com/watch?v=sCqcQ0U7Fes&t=153s,00:02:33,"улица Нижние Мневники, дом 1, Москва","улица Нижние Мнёвники, Терехово, район Хорошёво-Мнёвники, Москва, Центральный федеральный округ, 123308, Россия",ДТП,Эвакуатор Mercedes столкнулся с Honda и Hyundai.,55.7514118,37.4543072
sCqcQ0U7Fes,Дорожный патруль (14.02.2007),14.02.2007,https://www.youtube.com/watch?v=sCqcQ0U7Fes,https://www.youtube.com/watch?v=sCqcQ0U7Fes&t=215s,00:03:35,"улица Ивана Франко, дом 24, Москва","улица Ивана Франко, район Кунцево, Москва, Центральный федеральный округ, 121451, Россия",ДТП,Mitsubishi столкнулась с Toyota.,55.7283039,37.4116586
sCqcQ0U7Fes,Дорожный патруль (14.02.2007),14.02.2007,https://www.youtube.com/watch?v=sCqcQ0U7Fes,https://www.youtube.com/watch?v=sCqcQ0U7Fes&t=429s,00:07:09,"кронштадтский бульвар, дом 20, Москва","20, Кронштадтский бульвар (дублёр), Головинский район, Москва, Центральный федеральный округ, 125499, Россия",ДТП,Автоцистерна ЗИЛ сбила рабочего.,55.8428706,37.5065899
sCqcQ0U7Fes,Дорожный патруль (14.02.2007),14.02.2007,https://www.youtube.com/watch?v=sCqcQ0U7Fes,https://www.youtube.com/watch?v=sCqcQ0U7Fes&t=508s,00:08:28,"проспект Мира, дом 105, Москва","105 с2, проспект Мира, Останкинский район, Москва, Центральный федеральный округ, 127566, Россия",ДТП,Столкновение Suzuki и Audi.,55.8147193,37.6364891
sCqcQ0U7Fes,Дорожный патруль (14.02.2007),14.02.2007,https://www.youtube.com/watch?v=sCqcQ0U7Fes,https://www.youtube.com/watch?v=sCqcQ0U7Fes&t=586s,00:09:46,"большой коптевский проезд, дом 10, Москва","Большой Коптевский проезд, район Аэропорт, Москва, Центральный федеральный округ, 125319, Россия",криминал,Убийство Юрия ахметенкова огнестрельным ранением.,55.8111063,37.5375838
sCqcQ0U7Fes,Дорожный патруль (14.02.2007),14.02.2007,https://www.youtube.com/watch?v=sCqcQ0U7Fes,https://www.youtube.com/watch?v=sCqcQ0U7Fes&t=632s,00:10:32,"улица Академика Королёва, пересечение с Новомосковской улицей, Москва","улица Академика Королёва, район Марфино, Москва, Центральный федеральный округ, 127474, Россия",ДТП,Peugeot врезалась в Volkswagen.,55.822303,37.5964947
sCqcQ0U7Fes,Дорожный патруль (14.02.2007),14.02.2007,https://www.youtube.com/watch?v=sCqcQ0U7Fes,https://www.youtube.com/watch?v=sCqcQ0U7Fes&t=680s,00:11:20,"боровское шоссе, дом 2, Москва","2, Боровское шоссе, квартал 67, Шарапово, Москва, Центральный федеральный округ, 108804, Россия",ДТП,Ваз-2114 столкнулась с Opel.,55.5842517,37.1795288
2ght4HLUgMY,Дорожный патруль (15.02.2007),15.02.2007,https://www.youtube.com/watch?v=2ght4HLUgMY,https://www.youtube.com/watch?v=2ght4HLUgMY&t=26s,00:00:26,"проспект Мира, дом 71, Москва","Павильон № 71. ""Дворец госуслуг"", 119 с71, проспект Мира (дублёр), Останкинский район, Москва, Центральный федеральный округ, 129366, Россия",ДТП,Mercedes столкнулся с Газелью скорой помощи.,55.8299508,37.6342805
2ght4HLUgMY,Дорожный патруль (15.02.2007),15.02.2007,https://www.youtube.com/watch?v=2ght4HLUgMY,https://www.youtube.com/watch?v=2ght4HLUgMY&t=80s,00:01:20,"улица Свободы, дом 38, Москва","38, улица Свободы, район Южное Тушино, Москва, Центральный федеральный округ, 125364, Россия",ДТП,Subaru столкнулась с Cadillac.,55.8443343,37.4558273
2ght4HLUgMY,Дорожный патруль (15.02.2007),15.02.2007,https://www.youtube.com/watch?v=2ght4HLUgMY,https://www.youtube.com/watch?v=2ght4HLUgMY&t=126s,00:02:06,"зелёный проспект, дом 29, Москва","29 к3, Зелёный проспект, район Перово, Москва, Центральный федеральный округ, 111394, Россия",пожар,"Пожар в квартире на первом этаже, один человек погиб.",55.7537398,37.7893362
2ght4HLUgMY,Дорожный патруль (15.02.2007),15.02.2007,https://www.youtube.com/watch?v=2ght4HLUgMY,https://www.youtube.com/watch?v=2ght4HLUgMY&t=187s,00:03:07,"проспект Андропова, дом 41, Москва","проспект Андропова, Коломенка, район Нагатинский Затон, Москва, Центральный федеральный округ, 115487, Россия",ДТП,Автобус столкнулся с ваз-2114.,55.6761679,37.6638898
2ght4HLUgMY,Дорожный патруль (15.02.2007),15.02.2007,https://www.youtube.com/watch?v=2ght4HLUgMY,https://www.youtube.com/watch?v=2ght4HLUgMY&t=433s,00:07:13,"Новомосковская улица, пересечение со звездным бульваром, Москва","Новомосковская улица, Жилой комплекс ""Посёлок космонавтов"", Останкинский район, Москва, Центральный федеральный округ, 129075, Россия",ДТП,Renault столкнулся с Ford.,55.8230457,37.6167656
2ght4HLUgMY,Дорожный патруль (15.02.2007),15.02.2007,https://www.youtube.com/watch?v=2ght4HLUgMY,https://www.youtube.com/watch?v=2ght4HLUgMY&t=471s,00:07:51,"улица Аносова, дом 3, Москва","улица Аносова, район Перово, Москва, Центральный федеральный округ, 111524, Россия",ДТП,Ваз-2109 врезалась в мачту городского освещения.,55.7413743,37.7568565
2ght4HLUgMY,Дорожный патруль (15.02.2007),15.02.2007,https://www.youtube.com/watch?v=2ght4HLUgMY,https://www.youtube.com/watch?v=2ght4HLUgMY&t=550s,00:09:10,"проектируемый проезд, дом 3, Москва","Проектируемый проезд, Первый Московский, Филимонковский район, Московский, Москва, Центральный федеральный округ, 142784, Россия",ДТП,"Пятиавтомобильное столкновение, одна женщина погибла.",55.59715,37.3628044
2ght4HLUgMY,Дорожный патруль (15.02.2007),15.02.2007,https://www.youtube.com/watch?v=2ght4HLUgMY,https://www.youtube.com/watch?v=2ght4HLUgMY&t=661s,00:11:01,"Тимирязевский торговый комплекс, Москва",,пожар,Пожар в павильоне торгового комплекса.,,
2ght4HLUgMY,Дорожный патруль (15.02.2007),15.02.2007,https://www.youtube.com/watch?v=2ght4HLUgMY,https://www.youtube.com/watch?v=2ght4HLUgMY&t=708s,00:11:48,"улица Борисовские Пруды, дом 3, Москва","улица Борисовские Пруды, Борисово, район Братеево, Москва, Центральный федеральный округ, 115573, Россия",ДТП,Suzuki врезалась в мачту городского освещения.,55.6353765,37.7343116
n_W_Wbb8kHA,Дорожный патруль (16.02.2007),16.02.2007,https://www.youtube.com/watch?v=n_W_Wbb8kHA,https://www.youtube.com/watch?v=n_W_Wbb8kHA&t=10s,00:00:10,"свободный проспект, пересечение с напольным проездом, Москва","Свободный проспект, район Ивановское, Москва, Центральный федеральный округ, 111578, Россия",ДТП,Четырёхавтомобильное столкновение.,55.7637812,37.8222686
